ID,class1,class2,class3,class4,class5,class6,class7,class8,class9
34,0.192781835794,0.177094250917,0.0229392871261,0.208854734898,0.0186047013849,0.0160526167601,0.34073728323,0.00654215691611,0.0163931678981
35,0.201207369566,0.120872043073,0.0350876823068,0.296599030495,0.028173558414,0.0230990219861,0.251317471266,0.0121069811285,0.0315368548036
36,0.110052697361,0.0762077644467,0.00913664698601,0.44019061327,0.0473826862872,0.0110846469179,0.287219762802,0.00601557362825,0.0127095682546
37,0.235371142626,0.161741405725,0.0155426478013,0.479550480843,0.0187981054187,0.0174628086388,0.0483593903482,0.00666059134528,0.0165134537965
38,0.0332932025194,0.218113675714,0.0368739180267,0.150219142437,0.0227850787342,0.0296086743474,0.484953999519,0.00719487387687,0.0169573798776
39,0.491436123848,0.126968115568,0.0119323683903,0.193922355771,0.0337939932942,0.0193315111101,0.102906182408,0.00711213843897,0.0125971958041
40,0.243290394545,0.111953794956,0.00700341025367,0.474199980497,0.0245023742318,0.0270949881524,0.0961839184165,0.00453286990523,0.0112382443622
41,0.247121945024,0.244943141937,0.0121650192887,0.0714966729283,0.0615292415023,0.0114162405953,0.323652476072,0.0103327622637,0.0173424761742
42,0.788870990276,0.0212160330266,0.00462981732562,0.142200902104,0.0104761775583,0.00966934859753,0.00991190876812,0.00449572550133,0.00852906983346
43,0.277834773064,0.0334648862481,0.00705086486414,0.587432086468,0.0281730759889,0.00565711222589,0.0424918197095,0.00674732960761,0.0111480476335
44,0.0306701138616,0.384026169777,0.0186853036284,0.0347698442638,0.0199733264744,0.0508156381547,0.437619358301,0.00881780218333,0.0146224657074
45,0.0940626487136,0.13854546845,0.0101189138368,0.312757819891,0.0254784803838,0.0161374043673,0.363950014114,0.0100820986554,0.0288671627641
46,0.630841314793,0.0349210090935,0.0119245927781,0.150755643845,0.0267332904041,0.0176629368216,0.099773786962,0.00880785472691,0.0185795649886
47,0.69525039196,0.0196185838431,0.0101591013372,0.171148970723,0.0272168684751,0.020155498758,0.0183551423252,0.0274470858276,0.0106483474374
48,0.552028179169,0.165455117822,0.0273215956986,0.158889681101,0.0266843475401,0.0122496569529,0.0323250032961,0.00707541033626,0.0179710425436
49,0.0596694089472,0.141962006688,0.0126678915694,0.185280695558,0.0608099326491,0.104261033237,0.375505685806,0.00745060155168,0.0523927621543
50,0.152607381344,0.0703921318054,0.0131970671937,0.359663873911,0.0430623888969,0.0251166056842,0.303970605135,0.0150516945869,0.0169382356107
51,0.256253868341,0.219849273562,0.00777204334736,0.0834743082523,0.0281643532217,0.0149165103212,0.353436380625,0.0222463961691,0.0138868661597
52,0.0283198226243,0.2392347157,0.0139611838385,0.0251882318407,0.0466295741498,0.012045873329,0.603222966194,0.007777816616,0.0236197896302
53,0.396018713713,0.0871100947261,0.0125592797995,0.333382338285,0.0499533303082,0.0165203362703,0.0745600536466,0.00946362968534,0.0204322040081
54,0.484378039837,0.019537942484,0.0124528771266,0.427927792072,0.0164089556783,0.0114946477115,0.0150104835629,0.00309797539376,0.00969127006829
55,0.0258116666228,0.00550446845591,0.00145009800326,0.949602365494,0.00227424083278,0.00247704866342,0.00684259925038,0.00270658056252,0.00333087542094
56,0.236120462418,0.0119281122461,0.0111762359738,0.578130483627,0.117954775691,0.00984747800976,0.0213036555797,0.00514941103756,0.00838938076049
57,0.0150934001431,0.250225454569,0.00870664231479,0.156378626823,0.0287083368748,0.0130853829905,0.504008233547,0.0106578078121,0.0131361093372
58,0.703741729259,0.0180350486189,0.00740792835131,0.226814240217,0.0187221709639,0.00449391361326,0.0124472994357,0.00242812768556,0.00590955466032
59,0.461018979549,0.218338891864,0.00732010789216,0.0900033041835,0.019265960902,0.0259790569544,0.14522947371,0.0165836699307,0.016260523349
60,0.132826000452,0.246089294553,0.0154129164293,0.329893380404,0.0203190967441,0.02590729855,0.184963673353,0.0150510501117,0.0295372828841
61,0.673778295517,0.0221219658852,0.00674582552165,0.166057765484,0.0350791700184,0.0139943780378,0.045868050307,0.0104606123641,0.0258939191699
62,0.490161895752,0.0287644322962,0.00491618737578,0.421930402517,0.0171724390239,0.00864561460912,0.017109895125,0.00392451230437,0.00737466476858
63,0.0610066913068,0.0700423046947,0.0103816809133,0.162420213223,0.0221265573055,0.0137346182019,0.637659490108,0.00678826356307,0.0158401783556
64,0.141595244408,0.0459522157907,0.0160154886544,0.719214677811,0.0241357684135,0.00849762931466,0.0299194604158,0.00524086551741,0.00942867808044
65,0.232403799891,0.0188063587993,0.00528295757249,0.552448034286,0.0164467394352,0.00720468256623,0.154880777001,0.00415310170501,0.00837352592498
66,0.0339325964451,0.646395683289,0.00855824816972,0.0835403800011,0.0275297909975,0.0147661045194,0.167660564184,0.00622998550534,0.0113866589963
67,0.0577527955174,0.382666170597,0.0101256519556,0.358325868845,0.0220229122788,0.00899142213166,0.135138913989,0.0135595016181,0.0114168021828
68,0.0616996400058,0.3212659657,0.0260558705777,0.231975227594,0.0244094412774,0.0130714988336,0.299555510283,0.00631361221895,0.0156531985849
69,0.650943875313,0.015932938084,0.00687592802569,0.267513394356,0.0175347104669,0.00757805490866,0.0187915563583,0.00642067473382,0.00840885005891
70,0.0561662577093,0.00460973242298,0.00514945760369,0.897054255009,0.00863577984273,0.0086309267208,0.00826100073755,0.00561580108479,0.00587676698342
71,0.0143866483122,0.0708633139729,0.0120492447168,0.0415127687156,0.0283506792039,0.0118990521878,0.8078571558,0.00501836230978,0.00806271564215
72,0.581224858761,0.00645253108814,0.0213226377964,0.264745652676,0.0713391825557,0.0132073936984,0.0118957897648,0.00766084622592,0.0221510790288
73,0.0752996355295,0.104314059019,0.00580585841089,0.272569417953,0.0202404391021,0.0157429296523,0.488462179899,0.00605419231579,0.0115113547072
74,0.558864533901,0.188444852829,0.0106139956042,0.100246459246,0.0125380428508,0.016620285809,0.0883093550801,0.00645945314318,0.0179030150175
75,0.0717989504337,0.128592833877,0.0228749625385,0.12923759222,0.0930590108037,0.0187931563705,0.498539805412,0.0140213221312,0.0230823606253
76,0.055807299912,0.038616321981,0.023957522586,0.616413772106,0.0212985444814,0.00540395500138,0.223912164569,0.00582792283967,0.00876249279827
77,0.0220505855978,0.0857490301132,0.0103506771848,0.319294005632,0.0193091984838,0.00560569064692,0.52651911974,0.00370336556807,0.00741834612563
78,0.190340548754,0.061301253736,0.00442983675748,0.643508076668,0.0297952927649,0.00747098773718,0.0419746823609,0.00374448928051,0.0174348540604
79,0.00689470162615,0.0315373428166,0.0411434844136,0.153279215097,0.0272408388555,0.00795512087643,0.720631361008,0.00297699333169,0.00834094639868
80,0.295009642839,0.0529105365276,0.0115839205682,0.55090367794,0.0390417724848,0.0131965437904,0.0214197486639,0.00528534688056,0.0106487413868
81,0.0721507444978,0.284962207079,0.0216311365366,0.213764175773,0.0302429832518,0.0167331118137,0.329211860895,0.0120952026919,0.0192085634917
82,0.637843310833,0.00962963141501,0.00630799494684,0.228995636106,0.0864287763834,0.0108002880588,0.00553773250431,0.00512446183711,0.0093321474269
83,0.21737228334,0.355614483356,0.0184569414705,0.244666278362,0.0158100929111,0.0153239667416,0.0832493528724,0.0070383483544,0.0424682870507
84,0.0225858204067,0.050230525434,0.00633150339127,0.678032755852,0.0188210066408,0.0102725867182,0.191674292088,0.0143701294437,0.0076813227497
85,0.0495482608676,0.214090809226,0.0118276057765,0.0957742333412,0.0245760567486,0.0180547349155,0.566046357155,0.00610426114872,0.0139777045697
86,0.310643345118,0.0275229476392,0.010134017095,0.507668733597,0.0278066452593,0.0155862811953,0.0771612972021,0.00798814371228,0.0154886143282
87,0.366805136204,0.170239433646,0.0434176251292,0.142412602901,0.0325721427798,0.0230074003339,0.170594274998,0.0148014808074,0.0361499004066
88,0.012786465697,0.280513167381,0.00396038871258,0.0270016212016,0.0114344209433,0.0233488418162,0.629023075104,0.00493686273694,0.00699512287974
89,0.399203598499,0.042745873332,0.00803562719375,0.0853169038892,0.016367200762,0.0174796134233,0.0334266759455,0.040878597647,0.35654592514
90,0.475918501616,0.067401483655,0.0298661645502,0.246732100844,0.0181262660772,0.0141510823742,0.115953192115,0.00928265508264,0.0225685257465
91,0.639762461185,0.0454542525113,0.00720039289445,0.211726740003,0.0215566083789,0.00710837263614,0.0421355627477,0.0138381524011,0.0112175093964
92,0.0139708258212,0.0594624653459,0.00725733209401,0.11799684912,0.0196234248579,0.00938075594604,0.749598622322,0.00698105245829,0.0157287139446
93,0.00441664177924,0.0358165577054,0.00217277929187,0.0124690076336,0.0053068487905,0.00598856667057,0.927089214325,0.00362253189087,0.00311791943386
94,0.0662563964725,0.0538384355605,0.0177116133273,0.133831262589,0.0112368734553,0.00970351696014,0.692018389702,0.00414012931287,0.0112633854151
95,0.47003698349,0.013507113792,0.00827096216381,0.388329535723,0.0527203194797,0.028191877529,0.0175839718431,0.0065883747302,0.0147708291188
96,0.110784143209,0.167136996984,0.0125510636717,0.283534198999,0.0294439792633,0.0286380723119,0.332804650068,0.0160342268646,0.0190726816654
97,0.0647408142686,0.133243694901,0.028957914561,0.226856991649,0.0162026360631,0.0157409124076,0.481838494539,0.00637235632166,0.0260462090373
98,0.450026869774,0.118272319436,0.0113475220278,0.311894893646,0.0270123574883,0.0175241753459,0.0364373810589,0.0137861296535,0.013698393479
99,0.0812730640173,0.0608478114009,0.00720776896924,0.159291043878,0.0293687395751,0.0108389090747,0.636369228363,0.00488780904561,0.00991567503661
100,0.666220903397,0.00370441214181,0.00519137410447,0.25035649538,0.016106294468,0.0427422337234,0.00508118560538,0.00292411772534,0.00767300557345
101,0.676540315151,0.0248257722706,0.00517714209855,0.190721422434,0.0176000539213,0.00600404385477,0.0430701524019,0.0281579308212,0.00790316332132
102,0.0192839764059,0.230242088437,0.0299191158265,0.0800081193447,0.140032231808,0.020139709115,0.445182800293,0.0197804011405,0.0154115129262
103,0.0531155578792,0.0738406926394,0.0189503412694,0.412473350763,0.0344936624169,0.0160523746163,0.374262034893,0.00627787131816,0.0105340806767
104,0.33214905858,0.157707259059,0.00892771687359,0.248310118914,0.0187305640429,0.0129159260541,0.192113801837,0.0108655178919,0.0182800143957
105,0.0491414219141,0.0465114787221,0.0366473942995,0.0465195737779,0.116943076253,0.0308882463723,0.640466749668,0.00874672271311,0.0241353213787
106,0.33158788085,0.240919858217,0.0151802068576,0.0867318063974,0.0382846221328,0.0893086269498,0.167803660035,0.0127048147842,0.0174785777926
107,0.507402539253,0.0194699726999,0.0273543205112,0.157539635897,0.238450199366,0.0128415822983,0.00961414072663,0.00987807288766,0.0174495335668
108,0.00991797167808,0.125844016671,0.00902049150318,0.207770287991,0.0259553287178,0.00485303765163,0.607480227947,0.00370206567459,0.00545655470341
109,0.0441493988037,0.165731161833,0.0102778896689,0.0691614374518,0.10977756232,0.0639592260122,0.477793335915,0.0240929815918,0.0350570119917
110,0.00955174490809,0.0441977083683,0.0201499331743,0.0965386927128,0.0217786170542,0.00423244573176,0.791240990162,0.00593947945163,0.00637038704008
111,0.156427383423,0.315734833479,0.00763941090554,0.0501847155392,0.0127506451681,0.0199355799705,0.416029661894,0.00827631726861,0.0130214616656
112,0.576763749123,0.022423055023,0.00852820742875,0.252553462982,0.0393493697047,0.0182982161641,0.0594245493412,0.00837543606758,0.0142839318141
113,0.00817725155503,0.0377162918448,0.00947924330831,0.0121076488867,0.0144860818982,0.00611306168139,0.905440151691,0.00215464597568,0.00432565435767
114,0.0452333129942,0.0459482632577,0.0272474251688,0.724010527134,0.0183905474842,0.0195191018283,0.105025731027,0.00475427974015,0.00987083651125
115,0.250963777304,0.00854318216443,0.0164864417166,0.526462733746,0.0222750604153,0.0115171223879,0.151371508837,0.00531655969098,0.0070636253804
116,0.851739287376,0.0217946879566,0.00381931848824,0.0705675184727,0.0160246826708,0.00817774888128,0.0152611043304,0.0037103369832,0.00890529714525
117,0.44055300951,0.0213648509234,0.013502904214,0.420777320862,0.0494306609035,0.0278335660696,0.00764080975205,0.00492796860635,0.0139689492062
118,0.660157442093,0.00356047018431,0.00528237177059,0.201167747378,0.107364438474,0.00915318820626,0.00468702660874,0.00342662539333,0.00520071201026
119,0.0249631833285,0.406267166138,0.0257436092943,0.364163815975,0.0189355760813,0.0121719213203,0.121696725488,0.00804815720767,0.0180098582059
120,0.210652306676,0.100904993713,0.00604368979111,0.607895672321,0.0247963480651,0.0125971557572,0.0147826038301,0.00504725053906,0.0172799453139
121,0.678134322166,0.00389871792868,0.00552829820663,0.170621573925,0.105360500515,0.0209925603122,0.00475403852761,0.00350431492552,0.00720562739298
122,0.258106708527,0.00577924307436,0.00224460312165,0.215752348304,0.00788648892194,0.00782443676144,0.00526099931449,0.00282214395702,0.494323015213
123,0.00320138875395,0.0257330536842,0.00192078389227,0.0132845379412,0.00260165473446,0.00164329400286,0.0214119683951,0.000873609096743,0.929329752922
124,0.0680814608932,0.0434840992093,0.00231918483041,0.178427323699,0.00595702556893,0.00198898627423,0.00636119069532,0.00197724741884,0.691403508186
125,0.0507845543325,0.00562249310315,0.00245472788811,0.0330239199102,0.00902905780822,0.00165569514502,0.0106035349891,0.00140425586142,0.88542175293
126,0.0242663789541,0.155938923359,0.00302981049754,0.0227354485542,0.00769905606285,0.00495083862916,0.151160314679,0.00346304266714,0.626756191254
127,0.0524618290365,0.00815504137427,0.00274553406052,0.191561058164,0.00355271575972,0.00152182404418,0.009202638641,0.000901384803001,0.729897975922
128,0.0316897556186,0.00656999833882,0.00173586630262,0.100967660546,0.00875839777291,0.00261381827295,0.0150621281937,0.0016948870616,0.830907523632
129,0.0411460883915,0.0043680104427,0.00161777390167,0.0345378294587,0.00259700091556,0.00348759163171,0.00209988746792,0.00101746432483,0.909128308296
130,0.00465915072709,0.0311225764453,0.00281160743907,0.0354624651372,0.00309782614931,0.0036188152153,0.0692908763885,0.000876804231666,0.84905987978
131,0.00337959313765,0.0121702319011,0.000978379393928,0.00827107019722,0.00339385611005,0.00352982780896,0.136812224984,0.000946305692196,0.830518484116
132,0.0146074136719,0.00682203331962,0.00125845544972,0.0621288567781,0.00255845393986,0.00173310562968,0.0582803301513,0.00094495981466,0.851666390896
133,0.0266173351556,0.0145076438785,0.00116507452913,0.0513841994107,0.00588975800201,0.00173184671439,0.0278978198767,0.000822865229566,0.869983494282
134,0.254101872444,0.0785884857178,0.00603707274422,0.131506741047,0.0224767439067,0.00734266918153,0.107634223998,0.00766815152019,0.384644001722
135,0.066566772759,0.00588294258341,0.00299456925131,0.0970758572221,0.002821611939,0.0041747293435,0.00282361730933,0.000944714236539,0.816715180874
136,0.00496058119461,0.0193759761751,0.00318662286736,0.00895499158651,0.00771062448621,0.021211002022,0.426849395037,0.0127455927432,0.495005220175
137,0.897228181362,0.0119399502873,0.0037796786055,0.0501932315528,0.0171720441431,0.0046577421017,0.00648690061644,0.00243107578717,0.00611122185364
138,0.673260569572,0.0585091114044,0.0107648409903,0.195689916611,0.0128226801753,0.0177486799657,0.0185801032931,0.0064149023965,0.00620918162167
139,0.473424196243,0.0061628818512,0.00518970144913,0.477077484131,0.0226704068482,0.00430349307135,0.00600910605863,0.00223411992192,0.00292866281234
140,0.117763832211,0.104353025556,0.00840308330953,0.426732987165,0.0258569568396,0.0109048103914,0.294608533382,0.00522294500843,0.00615383358672
141,0.0185179933906,0.0503658875823,0.0100389458239,0.035693757236,0.0245319865644,0.017955513671,0.814983725548,0.015769040212,0.0121431406587
142,0.349560588598,0.426050662994,0.0120870089158,0.0473268851638,0.0169103723019,0.0221334230155,0.0995575785637,0.0176737979054,0.00869967509061
143,0.163729310036,0.153373271227,0.0195729602128,0.228844001889,0.0358732789755,0.0220957193524,0.348615258932,0.0153464172035,0.0125497477129
144,0.339846044779,0.0294759403914,0.00871222373098,0.416889548302,0.0216452144086,0.00973492302001,0.152471348643,0.0152381984517,0.00598656898364
145,0.0586648061872,0.202194318175,0.0221389457583,0.174184113741,0.0869194939733,0.0186493415385,0.411361634731,0.0120319901034,0.0138553930447
146,0.413532853127,0.0440839789808,0.0281705800444,0.33730623126,0.0798758417368,0.0414512120187,0.0312681272626,0.0124770207331,0.0118341315538
147,0.0303867328912,0.584207832813,0.0493280403316,0.0932752043009,0.0592770017684,0.0132949892431,0.15540625155,0.00690586771816,0.00791806634516
148,0.556344807148,0.0867602303624,0.00924604199827,0.217936202884,0.0271690431982,0.0098362788558,0.0646088495851,0.0137077206746,0.0143908644095
149,0.0385004468262,0.312965631485,0.0336115509272,0.0534115545452,0.0514759346843,0.0210759304464,0.468903303146,0.0126233343035,0.00743230618536
150,0.438530683517,0.0539804622531,0.0102424779907,0.33265542984,0.0403065942228,0.0198816712946,0.0804529488087,0.00906333327293,0.0148863820359
151,0.174262166023,0.432597845793,0.0126756299287,0.117376469076,0.0392106622458,0.00987392757088,0.202442318201,0.00634321942925,0.0052177826874
152,0.0107475491241,0.141725435853,0.0114764189348,0.0964181050658,0.0213735327125,0.00820634048432,0.699763000011,0.00519413035363,0.0050954692997
153,0.553045928478,0.0633472800255,0.0118178213015,0.187510296702,0.0193227939308,0.0248261671513,0.116511389613,0.0118764359504,0.0117419008166
154,0.138532057405,0.0537897758186,0.00879466719925,0.53716725111,0.175115212798,0.0145515529439,0.0487808324397,0.00686363643035,0.0164050366729
155,0.588265419006,0.0743858143687,0.0170657709241,0.0572266429663,0.0700785815716,0.0410479940474,0.134421616793,0.00809794291854,0.00941021833569
156,0.0263355914503,0.117762468755,0.00953934527934,0.0615871213377,0.0407916083932,0.0114472461864,0.717353343964,0.00998562760651,0.00519763259217
157,0.0713037252426,0.322505414486,0.00973220262676,0.0109246121719,0.00917938258499,0.0158519819379,0.551289856434,0.00479241879657,0.00442041177303
158,0.375618070364,0.0693897157907,0.00724849523976,0.47487950325,0.0162888243794,0.012460811995,0.0283137094229,0.0060912668705,0.00970953516662
159,0.862162172794,0.0045172101818,0.0108842654154,0.0712443068624,0.00647481530905,0.0202194862068,0.0133170112967,0.00488231098279,0.00629837810993
160,0.0185309015214,0.51928550005,0.027247402817,0.0307258758694,0.0190068613738,0.0176446009427,0.354641675949,0.00585178658366,0.00706535764039
161,0.0130681227893,0.0734541118145,0.00630091968924,0.48259305954,0.0312924161553,0.0140429018065,0.365364015102,0.00884718913585,0.00503721600398
162,0.145344182849,0.144236624241,0.0589712373912,0.0635031014681,0.0327850207686,0.0144076868892,0.512136042118,0.00900103524327,0.0196150243282
163,0.267929017544,0.366967827082,0.0108064636588,0.183527842164,0.0240267906338,0.0107652312145,0.119158543646,0.0117264678702,0.00509179802611
164,0.737026810646,0.100149735808,0.00637345481664,0.0802568644285,0.0228646397591,0.0127893276513,0.027953600511,0.00776447588578,0.00482104066759
165,0.0100673120469,0.146178424358,0.010085507296,0.0181183088571,0.0350368060172,0.00564849702641,0.760928273201,0.00485963141546,0.00907726865262
166,0.24155959487,0.0464502163231,0.0518842153251,0.293029338121,0.0927599295974,0.0332556962967,0.220935449004,0.0105937747285,0.00953180715442
167,0.0166681744158,0.692685306072,0.00652985693887,0.00998532772064,0.0236748196185,0.0115012107417,0.228939041495,0.00586268072948,0.00415359530598
168,0.727147817612,0.0243870094419,0.0140240425244,0.153529629111,0.0236281696707,0.0208627674729,0.0195941738784,0.0065089110285,0.0103174280375
169,0.0177712924778,0.0741202831268,0.0101783219725,0.0521897487342,0.0116087542847,0.00727631850168,0.812765359879,0.0107528604567,0.00333704566583
170,0.0134312342852,0.0965440422297,0.00566068245098,0.0284512899816,0.0274968706071,0.00939568597823,0.804705619812,0.00757955573499,0.0067349835299
171,0.00632840534672,0.186865881085,0.00416432274505,0.0314719416201,0.00568920513615,0.00461432756856,0.754421830177,0.00378643744625,0.00265765096992
172,0.153796255589,0.308038026094,0.0613057613373,0.0729298964143,0.0339471958578,0.0259471330792,0.316650658846,0.0151759805158,0.0122091174126
173,0.484754234552,0.081492587924,0.0314294062555,0.229388922453,0.0885924547911,0.0238620769233,0.0455773510039,0.00861826725304,0.00628465879709
174,0.60251814127,0.0492382273078,0.0112856179476,0.176798656583,0.0447171591222,0.012472787872,0.0667140185833,0.0203115101904,0.0159438811243
175,0.0225189626217,0.206634193659,0.00626397272572,0.0388808734715,0.0483964309096,0.142972826958,0.51214748621,0.0168109815568,0.00537428166717
176,0.0587778091431,0.137760862708,0.0105787096545,0.0526661612093,0.0372694060206,0.015374279581,0.653665065765,0.0225425995886,0.011365079321
177,0.128192871809,0.0252683125436,0.0211808644235,0.788655042648,0.00918727274984,0.00798407755792,0.013084535487,0.00305158481933,0.00339543703012
178,0.235847681761,0.0203842166811,0.0091862520203,0.48327383399,0.0187444183975,0.00890272110701,0.213961586356,0.00435098446906,0.00534827681258
179,0.466510236263,0.250893056393,0.00640145037323,0.207515820861,0.0157387349755,0.012907247059,0.0305948164314,0.00465362425894,0.00478498637676
180,0.0179042611271,0.315709114075,0.0265620425344,0.0264116395265,0.0373218841851,0.0154363252223,0.544044554234,0.00817110296339,0.00843908078969
181,0.36676850915,0.302765280008,0.0143884317949,0.112070553005,0.0622861124575,0.0243655573577,0.0866070315242,0.0143716698512,0.0163768790662
182,0.213335826993,0.087147898972,0.00831176619977,0.0416626259685,0.00781604647636,0.0135499723256,0.615504443645,0.0077124577947,0.00495894579217
183,0.230015769601,0.438377410173,0.0085057457909,0.212469115853,0.0266334097832,0.0148488245904,0.0492351986468,0.00886726565659,0.0110471947119
184,0.689045071602,0.0269234795123,0.0256290975958,0.168314486742,0.0356506183743,0.0255254730582,0.0115255564451,0.00713307829574,0.0102531500161
185,0.0383537486196,0.347157776356,0.0124504547566,0.328877240419,0.033405341208,0.0124395564198,0.217124730349,0.00463142571971,0.0055597149767
186,0.302359610796,0.0793610215187,0.0110300034285,0.403306305408,0.0891048461199,0.0401435308158,0.0592322424054,0.00768932374194,0.00777314603329
187,0.0594416074455,0.374352216721,0.0437964573503,0.131146147847,0.0217931754887,0.0401175878942,0.30614054203,0.0106141837314,0.0125980637968
188,0.207734882832,0.145546004176,0.161038592458,0.151668310165,0.137048780918,0.0388772711158,0.122341521084,0.0170196443796,0.0187250375748
189,0.0141301071271,0.0326753482223,0.00457010418177,0.0281486157328,0.011727723293,0.00586151052266,0.897022843361,0.00302354968153,0.00284018181264
190,0.357157021761,0.0145531827584,0.0114050237462,0.444158911705,0.145188435912,0.00812660623342,0.0084725888446,0.0052121845074,0.0057260892354
191,0.0688292458653,0.661385059357,0.016002478078,0.118513979018,0.00890038348734,0.0154736964032,0.104398921132,0.00306893885136,0.00342730712146
192,0.214914560318,0.0247757509351,0.00649704644457,0.685556054115,0.0262472946197,0.00908261816949,0.00938930083066,0.00418564723805,0.0193516910076
193,0.0223138071597,0.178763359785,0.0168385673314,0.0415359139442,0.0109409159049,0.00622813683003,0.708583712578,0.00560541730374,0.00919018685818
194,0.0207586493343,0.180645644665,0.0167658217251,0.0548137612641,0.0146014299244,0.0059979907237,0.689655482769,0.00684882281348,0.00991235114634
